brand,optionGroup,type,sku,parentSku,name,price,inStock,mpn,sizeLabel,categories
Level 5,hand_tool,variation,5-194,LVL5-LEVEL-5-STAINLESS-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Big Back Taping Knife – Soft Grip Handle - [5-194],23.0,True,5-194,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-196,LVL5-LEVEL-5-STAINLESS-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Big Back Taping Knife – Soft Grip Handle - [5-196],24.0,True,5-196,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-198,LVL5-LEVEL-5-STAINLESS-STEEL-BIG-BACK-TAPING-KNIFE-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Big Back Taping Knife – Soft Grip Handle - [5-198],25.0,True,5-198,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-139,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-139],15.0,True,5-139,"Size: 3""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-140,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-140],16.0,True,5-140,"Size: 4""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-141,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-141],17.0,True,5-141,"Size: 5""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-142,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-142],18.0,True,5-142,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-144,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-144],19.0,True,5-144,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-146,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-146],20.0,True,5-146,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-147,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-147],12.0,True,5-147,"Size: 1""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-148,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-FINISHING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Finishing Knife with Soft Grip Handle - [5-148],13.0,True,5-148,"Size: 2""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-381,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-381],33.0,True,5-381,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-383,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-383],35.0,True,5-383,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-385,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-385],38.0,True,5-385,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-387,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-387],40.0,True,5-387,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-389,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-389],42.0,True,5-389,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-391,LVL5-LEVEL-5-STAINLESS-STEEL-FLEX-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Flex Offset Knife with Soft Grip Handle - [5-391],44.0,True,5-391,"Size: 18""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-504,LVL5-LEVEL5-STAINLESS-STEEL-JOINT-KNIFE-WITH-COMPOSITE-HANDLE,Level 5 Stainless Steel Joint Knife with Composite Handle - [5-504],12.0,True,5-504,"Size: 4""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-505,LVL5-LEVEL5-STAINLESS-STEEL-JOINT-KNIFE-WITH-COMPOSITE-HANDLE,Level 5 Stainless Steel Joint Knife with Composite Handle - [5-505],13.0,True,5-505,"Size: 5""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-506,LVL5-LEVEL5-STAINLESS-STEEL-JOINT-KNIFE-WITH-COMPOSITE-HANDLE,Level 5 Stainless Steel Joint Knife with Composite Handle - [5-506],15.0,True,5-506,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-332,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-MUD-PAN,Level 5 Stainless Steel Mud Pan - [5-332],24.0,True,5-332,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-336,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-MUD-PAN,Level 5 Stainless Steel Mud Pan - [5-336],26.0,True,5-336,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,8-334,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-MUD-PAN,Level 5 Stainless Steel Mud Pan - [8-334],25.0,True,8-334,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-380,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-380],33.0,True,5-380,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-382,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-382],35.0,True,5-382,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-384,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-384],38.0,True,5-384,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-386,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-386],40.0,True,5-386,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-388,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-388],42.0,True,5-388,"Size: 16""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-390,LVL5-LEVEL-5-STAINLESS-STEEL-STIFF-OFFSET-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Stiff Offset Knife with Soft Grip Handle - [5-390],44.0,True,5-390,"Size: 18""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-512,LVL5-LEVEL-5-STAINLESS-STEEL-TAPING-KNIFE-COMPOSITE-HANDLE,Level 5 Stainless Steel Taping Knife - Composite Handle - [5-512],15.0,True,5-512,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-514,LVL5-LEVEL-5-STAINLESS-STEEL-TAPING-KNIFE-COMPOSITE-HANDLE,Level 5 Stainless Steel Taping Knife - Composite Handle - [5-514],16.0,True,5-514,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-516,LVL5-LEVEL-5-STAINLESS-STEEL-TAPING-KNIFE-COMPOSITE-HANDLE,Level 5 Stainless Steel Taping Knife - Composite Handle - [5-516],11.0,True,5-516,"Size: 6""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-518,LVL5-LEVEL-5-STAINLESS-STEEL-TAPING-KNIFE-COMPOSITE-HANDLE,Level 5 Stainless Steel Taping Knife - Composite Handle - [5-518],12.0,True,5-518,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-520,LVL5-LEVEL-5-STAINLESS-STEEL-TAPING-KNIFE-COMPOSITE-HANDLE,Level 5 Stainless Steel Taping Knife - Composite Handle - [5-520],13.0,True,5-520,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-134,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Taping Knife with Soft Grip Handle - [5-134],19.0,True,5-134,"Size: 8""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-136,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Taping Knife with Soft Grip Handle - [5-136],20.0,True,5-136,"Size: 10""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-137,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Taping Knife with Soft Grip Handle - [5-137],21.0,True,5-137,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,5-138,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-TAPING-KNIFE-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Taping Knife with Soft Grip Handle - [5-138],22.0,True,5-138,"Size: 14""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-971,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-CURVED-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Curved Golden Stainless Steel Finishing Trowel - [4-971],58.0,True,4-971,"Size: 4.75"" x 12"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-972,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-CURVED-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Curved Golden Stainless Steel Finishing Trowel - [4-972],63.0,True,4-972,"Size: 4.75"" x 14"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-973,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-CURVED-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Curved Golden Stainless Steel Finishing Trowel - [4-973],67.0,True,4-973,"Size: 4.75"" x 16"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-960,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-FLAT-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Flat Golden Stainless Steel Finishing Trowel - [4-960],57.0,True,4-960,"Size: 4.75"" x 11.5"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-961,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-FLAT-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Flat Golden Stainless Steel Finishing Trowel - [4-961],58.0,True,4-961,"Size: 4.75"" x 12"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-962,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-FLAT-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Flat Golden Stainless Steel Finishing Trowel - [4-962],63.0,True,4-962,"Size: 4.75"" x 14"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-963,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-FLAT-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Flat Golden Stainless Steel Finishing Trowel - [4-963],67.0,True,4-963,"Size: 4.75"" x 16"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,hand_tool,variation,4-964,LVL5-LEVEL-5-TRIPLE-HARDENED-RIGID-FLAT-GOLDEN-STAINLESS-STEEL-FINISHING-TROWEL,Level 5 Triple Hardened Rigid Flat Golden Stainless Steel Finishing Trowel - [4-964],72.0,True,4-964,"Size: 4.75"" x 18"" Leather Handle",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,4-701,LVL5-LEVEL-5-CORNER-APPLICATOR,Level 5 Corner Applicator - [4-701],315.0,True,4-701,"Size: 7""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-702,LVL5-LEVEL-5-CORNER-APPLICATOR,Level 5 Corner Applicator - [4-702],325.0,True,4-702,"Size: 8""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,simple,4-002,,Level 5 Corner Drywall Compound Roller Cover Replacement - [4-002],22.0,True,4-002,4-002,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,4-006,,Level 5 Corner Drywall Compound Roller with Frame - [4-006],35.0,True,4-006,4-006,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,4-707,,Level 5 Corner Roller with Bonus Storage Case - [4-707],168.0,True,4-707,4-707,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-901,LVL5-MUD-ROLLER,Level 5 Drywall Compound Roller Replacement Cover - [4-901],21.0,True,4-901,"Size: 9""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,4-902,LVL5-MUD-ROLLER,Level 5 Drywall Compound Roller Replacement Cover - [4-902],23.0,True,4-902,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,4-905,LVL5-LEVEL-5-DRYWALL-COMPOUND-ROLLER-WITH-FRAME,Level 5 Drywall Compound Roller with Frame - [4-905],37.0,True,4-905,"Size: 9""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,4-906,LVL5-LEVEL-5-DRYWALL-COMPOUND-ROLLER-WITH-FRAME,Level 5 Drywall Compound Roller with Frame - [4-906],40.0,True,4-906,"Size: 12""",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,5-362,,"Level 5 Duffel Tool Bag - 24"" - [5-362]",134.0,True,5-362,5-362,Drywall Finishing Tools > Level 5 > Semi-Automatic Taping Tools
Level 5,other_tool,variation,4-757,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-757],188.0,False,4-757,"Type: Nail Spotter Handle / Size: 52""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-758,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-758],209.0,True,4-758,"Type: Nail Spotter Handle / Size: 72""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-792,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-792],198.0,True,4-792,"Type: Corner Roller Handle / Size: 52""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-794,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-794],194.0,True,4-794,"Type: Corner Applicator Handle / Size: 52""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-795,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-795],207.0,True,4-795,"Type: Corner Finisher Handle / Size: 52""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-796,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-796],219.0,True,4-796,"Type: Corner Roller Handle / Size: 72""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-798,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-798],214.0,True,4-798,"Type: Corner Applicator Handle / Size: 72""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-799,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-799],227.0,True,4-799,"Type: Corner Finisher Handle / Size: 72""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-880,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-880],153.0,True,4-880,"Type: No Head / Size: 52""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-881,LVL5-LEVEL-5-EXTENDABLE-ACCESSORY-HANDLE,Level 5 Extendable Accessory Handle - [4-881],173.0,True,4-881,"Type: No Head / Size: 72""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-756,LVL5-LEVEL-5-ACCESSORY-HANDLE,Level 5 Fixed Accessory Handle - [4-756],97.0,False,4-756,Type: Nail Spotter Handle,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-777,LVL5-LEVEL-5-ACCESSORY-HANDLE,Level 5 Fixed Accessory Handle - [4-777],102.0,True,4-777,Type: Corner Roller Handle,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-778,LVL5-LEVEL-5-ACCESSORY-HANDLE,Level 5 Fixed Accessory Handle - [4-778],102.0,True,4-778,Type: Corner Applicator Handle,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-779,LVL5-LEVEL-5-ACCESSORY-HANDLE,Level 5 Fixed Accessory Handle - [4-779],102.0,True,4-779,Type: Corner Finisher Handle,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,simple,5-360,,"Level 5 Flat Tool Bag - 20"" - [5-360]",125.0,True,5-360,5-360,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,5-411,,Level 5 Heat-Shrink Handle Grips for Welded Joint Knives - [5-411],8.0,True,5-411,5-411,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,4-604,,Level 5 L5T Flat Box Combo with Bonus Tool Cases 4-604 - [4-604],1478.0,True,4-604,4-604,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-754,LVL5-LEVEL-5-NAIL-SPOTTER,Level 5 Nail Spotter (2nd Gen) with Bonus Storage Case - [4-754],299.0,True,4-754,"Size: 2""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,variation,4-755,LVL5-LEVEL-5-NAIL-SPOTTER,Level 5 Nail Spotter (2nd Gen) with Bonus Storage Case - [4-755],320.0,True,4-755,"Size: 3""",Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,simple,4-746,,Level 5 Outside Corner Applicator Head (Red) - [4-746],82.0,True,4-746,4-746,Drywall Finishing Tools > Level 5 > Semi-Automatic Taping Tools
Level 5,other_tool,simple,5-295,,Level 5 Pro Mixer Adaptor with Hex Key - [5-295],12.0,True,5-295,5-295,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-291,LVL5-LEVEL-5-PROFESSIONAL-MIXER,Level 5 Professional Mixer - [5-291],33.0,True,5-291,"Size: 32""Length with 5"" Head",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-292,LVL5-LEVEL-5-PROFESSIONAL-MIXER,Level 5 Professional Mixer - [5-292],41.0,True,5-292,"Size: 32"" Length with 7"" Head",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-293,LVL5-LEVEL-5-PROFESSIONAL-MIXER,Level 5 Professional Mixer - [5-293],16.0,True,5-293,"Size: 13"" Length with 2"" Head",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-294,LVL5-LEVEL-5-PROFESSIONAL-MIXER,Level 5 Professional Mixer - [5-294],27.0,True,5-294,"Size: 28"" Length with 4"" Head",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,5-210,,Level 5 Stainless Steel Bucket Scoop - [5-210],13.0,True,5-210,5-210,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-310,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-CORNER-TOOLS-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Corner Tool with Soft Grip Handle - [5-310],15.0,True,5-310,"Size: 4"" x 3.5"" Inside Corner Tool",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-312,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-CORNER-TOOLS-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Corner Tool with Soft Grip Handle - [5-312],17.0,True,5-312,"Size: 6.5"" x 11.5"" Inside Corner Tool",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,variation,5-320,LVL5-LEVEL-5-TOOLS-STAINLESS-STEEL-CORNER-TOOLS-WITH-SOFT-GRIP-HANDLE,Level 5 Stainless Steel Corner Tool with Soft Grip Handle - [5-320],15.0,True,5-320,"Size: 4"" x 3.5"" Outside Corner Tool",Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,other_tool,simple,4-812,,Level 5 Tape Jam Remover Tool - [4-812],18.0,True,4-812,4-812,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,other_tool,simple,5-203,,Level 5 Trim Puller - [5-203],22.0,True,5-203,5-203,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-603,,Level 5 Carbon Steel Joint Knife Set 5-603 - [5-603],82.0,True,5-603,5-603,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-440C,,"Level 5 Composite Skimming Blade Set - 10"", 16"", 24"" with Extendable Handle - [5-440C]",282.0,True,5-440C,5-440C,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-441C,,"Level 5 Composite Skimming Blade Set - 10"", 24"", 32"" with Extendable Handle - [5-441C]",310.0,True,5-441C,5-441C,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-609,,Level 5 Deluxe Stainless Hand Tool Set 5-609 - [5-609],254.0,True,5-609,5-609,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,4-600P,,Level 5 L5T Full Set with Bonus Tool Cases Set 4-600P - [4-600P],4247.0,True,4-600P,4-600P,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,preset_bundle,simple,4-601P,,Level 5 L5T Full Set with Extension Handles and Bonus Tool Cases Set 4-601P - [4-601P],4646.0,True,4-601P,4-601P,Drywall Finishing Tools > Level 5 > Automatic Taping Tools
Level 5,preset_bundle,simple,5-392,,Level 5 Off-Set Knife Adapter - [5-392],9.0,True,5-392,5-392,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-651,,Level 5 Professional Stainless Steel Joint Knife Set 5-651 - [5-651],45.0,True,5-651,5-651,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-653,,Level 5 Professional Stainless Steel Joint Knife Set with Handle Grips 5-653 - [5-653],59.0,True,5-653,5-653,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-550,,"Level 5 Skimming Blade & Compound Roller Set - 10"", 16"", 24"", 32"" with Extendable Handle - [5-550]",600.0,True,5-550,5-550,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-440,,"Level 5 Skimming Blade Set - 10"", 16"", 24"" with Extendable Handle - [5-440]",350.0,True,5-440,5-440,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-441,,"Level 5 Skimming Blade Set - 10"", 24"", 32"" with Extendable Handle - [5-441]",394.0,True,5-441,5-441,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-600,,Level 5 Stainless Steel Hand Tool Finishing Set 5-600 - [5-600],94.0,True,5-600,5-600,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-602,,Level 5 Stainless Steel Joint Knife Set 5-602 - [5-602],78.0,False,5-602,5-602,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
Level 5,preset_bundle,simple,5-620,,Level 5 Stainless Steel Joint Knife Set with Soft Grip Handles 5-620 - [5-620],47.0,True,5-620,5-620,Drywall Finishing Tools > Level 5 > Taping & Finishing Tools
