brand,image_file,extension,image_body,normalized_key,sequence,assigned_product_count,assigned_skus,assigned_types,assignment_statuses,assignment_methods,coverage_status,suggested_product_count,suggested_skus,suggested_types,suggested_names,suggestion_scores
tapetech,tapetech-MR01TT-01.webp,.webp,MR01TT,mr01tt,1,1,MR01TT,simple,mapped,direct_sku,mapped,1,MR01TT,simple,TapeTech MudRunner® Pro,100
tapetech,tapetech-MR01TT-02.webp,.webp,MR01TT,mr01tt,2,1,MR01TT,simple,mapped,direct_sku,mapped,1,MR01TT,simple,TapeTech MudRunner® Pro,100
tapetech,tapetech-MRCASE-01.webp,.webp,MRCASE,mrcase,1,0,,,,,orphan,0,,,,
tapetech,tapetech-MRCASE-04.webp,.webp,MRCASE,mrcase,4,0,,,,,orphan,0,,,,
tapetech,tapetech-MRX01TT-01.webp,.webp,MRX01TT,mrx01tt,1,1,MRX01TT,simple,mapped,direct_sku,mapped,1,MRX01TT,simple,TapeTech MudRunner® Pro Extension,100
tapetech,tapetech-MWS-ACC-01.webp,.webp,MWS-ACC,mws-acc,1,1,MWS-ACC,simple,mapped,direct_sku,mapped,1,MWS-ACC,simple,TapeTech Mobile Wash Station Accessory Kit,100
tapetech,tapetech-MWS-PK01-01.webp,.webp,MWS-PK01,mws-pk01,1,1,MWS-PK01,simple,mapped,direct_sku,mapped,1,MWS-PK01,simple,TapeTech Mobile Wash Station Spray Hose Kit,100
tapetech,tapetech-MWS-PK01-02.webp,.webp,MWS-PK01,mws-pk01,2,1,MWS-PK01,simple,mapped,direct_sku,mapped,1,MWS-PK01,simple,TapeTech Mobile Wash Station Spray Hose Kit,100
tapetech,tapetech-MWS-PK01-03.webp,.webp,MWS-PK01,mws-pk01,3,1,MWS-PK01,simple,mapped,direct_sku,mapped,1,MWS-PK01,simple,TapeTech Mobile Wash Station Spray Hose Kit,100
tapetech,tapetech-MWS01-LW-01.webp,.webp,MWS01-LW,mws01-lw,1,1,MWS01-LW,simple,mapped,direct_sku,mapped,1,MWS01-LW,simple,TapeTech Locking Wheel Kit for Mobile Wash Station,100
tapetech,tapetech-MWS01-LW-02.webp,.webp,MWS01-LW,mws01-lw,2,1,MWS01-LW,simple,mapped,direct_sku,mapped,1,MWS01-LW,simple,TapeTech Locking Wheel Kit for Mobile Wash Station,100
tapetech,tapetech-MWS01-LW-03.webp,.webp,MWS01-LW,mws01-lw,3,1,MWS01-LW,simple,mapped,direct_sku,mapped,1,MWS01-LW,simple,TapeTech Locking Wheel Kit for Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-01.webp,.webp,MWS01-TT,mws01-tt,1,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-02.webp,.webp,MWS01-TT,mws01-tt,2,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-03.webp,.webp,MWS01-TT,mws01-tt,3,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-04.webp,.webp,MWS01-TT,mws01-tt,4,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-05.webp,.webp,MWS01-TT,mws01-tt,5,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-06.webp,.webp,MWS01-TT,mws01-tt,6,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-07.webp,.webp,MWS01-TT,mws01-tt,7,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-08.webp,.webp,MWS01-TT,mws01-tt,8,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-09.webp,.webp,MWS01-TT,mws01-tt,9,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-10.webp,.webp,MWS01-TT,mws01-tt,10,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-MWS01-TT-11.webp,.webp,MWS01-TT,mws01-tt,11,1,MWS01-TT,simple,mapped,direct_sku,mapped,1,MWS01-TT,simple,TapeTech Mobile Wash Station,100
tapetech,tapetech-NS02TT-01.webp,.webp,NS02TT,ns02tt,1,2,TT-EASYCLEAN-NAIL-SPOTTER | NS02TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS02TT,variation,"TapeTech EasyClean® Nail Spotter - 2""",100
tapetech,tapetech-NS02TT-02.webp,.webp,NS02TT,ns02tt,2,2,TT-EASYCLEAN-NAIL-SPOTTER | NS02TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS02TT,variation,"TapeTech EasyClean® Nail Spotter - 2""",100
tapetech,tapetech-NS02TT-03.webp,.webp,NS02TT,ns02tt,3,2,TT-EASYCLEAN-NAIL-SPOTTER | NS02TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS02TT,variation,"TapeTech EasyClean® Nail Spotter - 2""",100
tapetech,tapetech-NS03TT-01.webp,.webp,NS03TT,ns03tt,1,2,TT-EASYCLEAN-NAIL-SPOTTER | NS03TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS03TT,variation,"TapeTech EasyClean® Nail Spotter - 3""",100
tapetech,tapetech-NS03TT-02.webp,.webp,NS03TT,ns03tt,2,2,TT-EASYCLEAN-NAIL-SPOTTER | NS03TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS03TT,variation,"TapeTech EasyClean® Nail Spotter - 3""",100
tapetech,tapetech-NS03TT-03.webp,.webp,NS03TT,ns03tt,3,2,TT-EASYCLEAN-NAIL-SPOTTER | NS03TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,NS03TT,variation,"TapeTech EasyClean® Nail Spotter - 3""",100
tapetech,tapetech-NSA-TT-01.webp,.webp,NSA-TT,nsa-tt,1,1,NSA-TT,simple,mapped,direct_sku,mapped,1,NSA-TT,simple,TapeTech Nail Spotter Handle Adapter,100
tapetech,tapetech-NSW01-01.webp,.webp,NSW01,nsw01,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PAHC07-01.webp,.webp,PAHC07,pahc07,1,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-02.webp,.webp,PAHC07,pahc07,2,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-03.webp,.webp,PAHC07,pahc07,3,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-04.webp,.webp,PAHC07,pahc07,4,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-05.webp,.webp,PAHC07,pahc07,5,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-06.webp,.webp,PAHC07,pahc07,6,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC07-07.webp,.webp,PAHC07,pahc07,7,2,TT-POWER-ASSIST-MAXXBOX | PAHC07,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC07,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 7""",100
tapetech,tapetech-PAHC10-01.webp,.webp,PAHC10,pahc10,1,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-02.webp,.webp,PAHC10,pahc10,2,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-03.webp,.webp,PAHC10,pahc10,3,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-04.webp,.webp,PAHC10,pahc10,4,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-05.webp,.webp,PAHC10,pahc10,5,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-06.webp,.webp,PAHC10,pahc10,6,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC10-07.webp,.webp,PAHC10,pahc10,7,2,TT-POWER-ASSIST-MAXXBOX | PAHC10,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC10,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 10""",100
tapetech,tapetech-PAHC12-01.webp,.webp,PAHC12,pahc12,1,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-02.webp,.webp,PAHC12,pahc12,2,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-03.webp,.webp,PAHC12,pahc12,3,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-04.webp,.webp,PAHC12,pahc12,4,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-05.webp,.webp,PAHC12,pahc12,5,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-06.webp,.webp,PAHC12,pahc12,6,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PAHC12-07.webp,.webp,PAHC12,pahc12,7,2,TT-POWER-ASSIST-MAXXBOX | PAHC12,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PAHC12,variation,"TapeTech Power Assist® MAXXBOX® Finishing Box - 12""",100
tapetech,tapetech-PFB07-01.webp,.webp,PFB07,pfb07,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB12-01.webp,.webp,PFB12,pfb12,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB14-01.webp,.webp,PFB14,pfb14,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB18-01.webp,.webp,PFB18,pfb18,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB24-01.webp,.webp,PFB24,pfb24,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB32-01.webp,.webp,PFB32,pfb32,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB40-01.webp,.webp,PFB40,pfb40,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFB48-01.webp,.webp,PFB48,pfb48,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PFK07TT-01.webp,.webp,PFK07TT,pfk07tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK07TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK07TT,variation,"TapeTech Premium Finishing Knife - 7""",100
tapetech,tapetech-PFK12TT-01.webp,.webp,PFK12TT,pfk12tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK12TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK12TT,variation,"TapeTech Premium Finishing Knife - 12""",100
tapetech,tapetech-PFK14TT-01.webp,.webp,PFK14TT,pfk14tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK14TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK14TT,variation,"TapeTech Premium Finishing Knife - 14""",100
tapetech,tapetech-PFK18TT-01.webp,.webp,PFK18TT,pfk18tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK18TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK18TT,variation,"TapeTech Premium Finishing Knife - 18""",100
tapetech,tapetech-PFK24TT-01.webp,.webp,PFK24TT,pfk24tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK24TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK24TT,variation,"TapeTech Premium Finishing Knife - 24""",100
tapetech,tapetech-PFK32TT-01.webp,.webp,PFK32TT,pfk32tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK32TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK32TT,variation,"TapeTech Premium Finishing Knife - 32""",100
tapetech,tapetech-PFK40TT-01.webp,.webp,PFK40TT,pfk40tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK40TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK40TT,variation,"TapeTech Premium Finishing Knife - 40""",100
tapetech,tapetech-PFK48TT-01.webp,.webp,PFK48TT,pfk48tt,1,2,TT-PREMIUM-FINISHING-KNIFE | PFK48TT,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,PFK48TT,variation,"TapeTech Premium Finishing Knife - 48""",100
tapetech,tapetech-PFKHATT-01.webp,.webp,PFKHATT,pfkhatt,1,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-02.webp,.webp,PFKHATT,pfkhatt,2,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-03.webp,.webp,PFKHATT,pfkhatt,3,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-05.webp,.webp,PFKHATT,pfkhatt,5,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-06.webp,.webp,PFKHATT,pfkhatt,6,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-07.webp,.webp,PFKHATT,pfkhatt,7,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-08.webp,.webp,PFKHATT,pfkhatt,8,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-09.webp,.webp,PFKHATT,pfkhatt,9,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-10.webp,.webp,PFKHATT,pfkhatt,10,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-11.webp,.webp,PFKHATT,pfkhatt,11,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PFKHATT-12.webp,.webp,PFKHATT,pfkhatt,12,1,PFKHATT,simple,mapped,direct_sku,mapped,1,PFKHATT,simple,TapeTech Finishing Knife Handle Adapter,100
tapetech,tapetech-PK-AT01-01.webp,.webp,PK-AT01,pk-at01,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PK-AT01-02.webp,.webp,PK-AT01,pk-at01,2,0,,,,,orphan,0,,,,
tapetech,tapetech-PK-AT02-01.webp,.webp,PK-AT02,pk-at02,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PK-PFK-01.webp,.webp,PK-PFK,pk-pfk,1,0,,,,,orphan,0,,,,
tapetech,tapetech-PK35CSTT-01.webp,.webp,PK35CSTT,pk35cstt,1,1,PK35CSTT,simple,mapped,direct_sku,mapped,1,PK35CSTT,simple,TapeTech Specialty Pointed Knife,100
tapetech,tapetech-PK35CSTT-02.webp,.webp,PK35CSTT,pk35cstt,2,1,PK35CSTT,simple,mapped,direct_sku,mapped,1,PK35CSTT,simple,TapeTech Specialty Pointed Knife,100
tapetech,tapetech-PK35CSTT-05.webp,.webp,PK35CSTT,pk35cstt,5,1,PK35CSTT,simple,mapped,direct_sku,mapped,1,PK35CSTT,simple,TapeTech Specialty Pointed Knife,100
tapetech,tapetech-PK35CSTT-06.webp,.webp,PK35CSTT,pk35cstt,6,1,PK35CSTT,simple,mapped,direct_sku,mapped,1,PK35CSTT,simple,TapeTech Specialty Pointed Knife,100
tapetech,tapetech-QB06-QSX-01.webp,.webp,QB06-QSX,qb06-qsx,1,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-02.webp,.webp,QB06-QSX,qb06-qsx,2,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-03.webp,.webp,QB06-QSX,qb06-qsx,3,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-04.webp,.webp,QB06-QSX,qb06-qsx,4,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-05.webp,.webp,QB06-QSX,qb06-qsx,5,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-08.webp,.webp,QB06-QSX,qb06-qsx,8,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB06-QSX-09.webp,.webp,QB06-QSX,qb06-qsx,9,2,TT-QUICKBOX-QSX | QB06-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB06-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 6.5""",100
tapetech,tapetech-QB08-QSX-01.webp,.webp,QB08-QSX,qb08-qsx,1,2,TT-QUICKBOX-QSX | QB08-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB08-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 8.5""",100
tapetech,tapetech-QB08-QSX-02.webp,.webp,QB08-QSX,qb08-qsx,2,2,TT-QUICKBOX-QSX | QB08-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB08-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 8.5""",100
tapetech,tapetech-QB08-QSX-04.webp,.webp,QB08-QSX,qb08-qsx,4,2,TT-QUICKBOX-QSX | QB08-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB08-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 8.5""",100
tapetech,tapetech-QB08-QSX-05.webp,.webp,QB08-QSX,qb08-qsx,5,2,TT-QUICKBOX-QSX | QB08-QSX,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,QB08-QSX,variation,"TapeTech QuickBox® QSX Fast - Setting Finishing Box - 8.5""",100
tapetech,tapetech-QCA-TT-01.webp,.webp,QCA-TT,qca-tt,1,0,,,,,orphan,0,,,,
tapetech,tapetech-QCA-TT-02.webp,.webp,QCA-TT,qca-tt,2,0,,,,,orphan,0,,,,
tapetech,tapetech-QCA-TT-03.webp,.webp,QCA-TT,qca-tt,3,0,,,,,orphan,0,,,,
tapetech,tapetech-RTTC-TT-01.webp,.webp,RTTC-TT,rttc-tt,1,0,,,,,orphan,0,,,,
tapetech,tapetech-RTTC-TT-02.webp,.webp,RTTC-TT,rttc-tt,2,0,,,,,orphan,0,,,,
tapetech,tapetech-RTTC-TT-03.webp,.webp,RTTC-TT,rttc-tt,3,0,,,,,orphan,0,,,,
tapetech,tapetech-SSDA-01.webp,.webp,SSDA,ssda,1,0,,,,,orphan,0,,,,
tapetech,tapetech-T05CF-01.webp,.webp,T05CF,t05cf,1,0,,,,,orphan,0,,,,
tapetech,tapetech-T05CF-02.webp,.webp,T05CF,t05cf,2,0,,,,,orphan,0,,,,
tapetech,tapetech-T05CF-03.webp,.webp,T05CF,t05cf,3,0,,,,,orphan,0,,,,
tapetech,tapetech-T14CF-01.webp,.webp,T14CF,t14cf,1,0,,,,,orphan,0,,,,
tapetech,tapetech-TC01TT-01.webp,.webp,TC01TT,tc01tt,1,0,,,,,orphan,0,,,,
tapetech,tapetech-TC01TT-02.webp,.webp,TC01TT,tc01tt,2,0,,,,,orphan,0,,,,
tapetech,tapetech-TC01TT-04.webp,.webp,TC01TT,tc01tt,4,0,,,,,orphan,0,,,,
tapetech,tapetech-TC01TT-05.webp,.webp,TC01TT,tc01tt,5,0,,,,,orphan,0,,,,
tapetech,tapetech-TC01TT-06.webp,.webp,TC01TT,tc01tt,6,0,,,,,orphan,0,,,,
tapetech,tapetech-TG110565-PS-01.webp,.webp,TG110565-PS,tg110565-ps,1,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-FINISHING-TROWEL | TG110565-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,2,TG110565-PS | TG110565-PSCU,variation | variation,"TapeTech X Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip - 11"" | TapeTech X Premium Gold Stainless Steel Curved Finishing Trowel - 11""",100 | 85
tapetech,tapetech-TG110565-PSCU-01.webp,.webp,TG110565-PSCU,tg110565-pscu,1,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-CURVED-FINISHING | TG110565-PSCU,variable | variation,mapped | mapped,child_union | direct_sku,mapped,2,TG110565-PSCU | TG110565-PS,variation | variation,"TapeTech X Premium Gold Stainless Steel Curved Finishing Trowel - 11"" | TapeTech X Premium Gold Stainless Steel Finishing Trowel – ProSoft Grip - 11""",100 | 85
tapetech,tapetech-TG12053-PS-01.webp,.webp,TG12053-PS,tg12053-ps,1,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL | TG12053-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12053-PS,variation,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel - 12"" x 4.3""",100
tapetech,tapetech-TG12053-PS-02.webp,.webp,TG12053-PS,tg12053-ps,2,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL | TG12053-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12053-PS,variation,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel - 12"" x 4.3""",100
tapetech,tapetech-TG12053-PS-03.webp,.webp,TG12053-PS,tg12053-ps,3,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL | TG12053-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12053-PS,variation,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel - 12"" x 4.3""",100
tapetech,tapetech-TG12053-PS-04.webp,.webp,TG12053-PS,tg12053-ps,4,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL | TG12053-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12053-PS,variation,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel - 12"" x 4.3""",100
tapetech,tapetech-TG12053-PS-05.webp,.webp,TG12053-PS,tg12053-ps,5,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MAXFLEXX-FINISHING-TROWEL | TG12053-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12053-PS,variation,"TapeTech X Premium Gold Stainless Steel MAXFLEXX Finishing Trowel - 12"" x 4.3""",100
tapetech,tapetech-TG12054-PS-01.webp,.webp,TG12054-PS,tg12054-ps,1,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL | TG12054-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12054-PS,variation,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel - 12"" x 4.7""",100
tapetech,tapetech-TG12054-PS-02.webp,.webp,TG12054-PS,tg12054-ps,2,2,TT-X-PREMIUM-GOLD-STAINLESS-STEEL-MIDFLEXX-FINISHING-TROWEL | TG12054-PS,variable | variation,mapped | mapped,child_union | direct_sku,mapped,1,TG12054-PS,variation,"TapeTech X Premium Gold Stainless Steel MIDFLEXX Finishing Trowel - 12"" x 4.7""",100
